description,company,category,title,created,longitude,location,adref,redirect_url,latitude,id,__CLASS__,salary_is_predicted,contract_time,salary_max,salary_min,contract_type
"Im Geschäftsfeld „Plattform & Digitales Ökosystem“ ging die Eintracht mit der EintrachtTech GmbH einen einzigartigen Weg – alle zentralen Systeme wurden durch eigene Softwareentwicklung neu kreiert, so dass die Eintracht mittlerweile über eine der besten digitalen Infrastrukturen im europäischen Sport verfügt. Es entstehen rund um das Herzstück unserer Plattformstrategie – die Eintracht-App „mainaqila“ – neue B2C- und B2B-Geschäftsmodelle und Services für die Fans. Zur Unterstützung unserer inn…","{'display_name': 'Eintracht Frankfurt Fußball AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Werkstudent Business Intelligence & Data Science (m/w/d),2025-12-18T21:32:16Z,8.63833,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Niederrad'], 'display_name': 'Niederrad, Frankfurt am Main'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMlAtaUlZZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTQ3Nzc4NzQ2In0.CDmNX-tsDPE0wCySec8rfG14dNVW0HMGYevTAvPauAQ,https://www.adzuna.de/details/5547778746?utm_medium=api&utm_source=a4bcf954,50.0863,5547778746,Adzuna::API::Response::Job,0,,,,
"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für die T…","{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung'}",Werkstudent Data Science / Digital Maintenance Solutions (all genders),2024-11-08T12:50:26Z,9.70266,"{'display_name': 'Schulenkamp, Langenhagen', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMlAtaUlZZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI0OTMxMzI5MDY0In0.G0o4nrSIFFFnxo4k0s1NgU6W2diMAJUUM2VY6X5aNlM,https://www.adzuna.de/details/4931329064?utm_medium=api&utm_source=a4bcf954,52.46704,4931329064,Adzuna::API::Response::Job,0,part_time,,,
"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atos Information Technology'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",B.Sc. Data Science & KI (w/m/d),2025-11-18T12:41:00Z,11.555737,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMlAtaUlZZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTAxNjYxOTk2In0.G-VY0UKddYk6_1cplTi8x9Dk3O5jscikM9KsyHUqhnw,https://www.adzuna.de/details/5501661996?utm_medium=api&utm_source=a4bcf954,48.137418,5501661996,Adzuna::API::Response::Job,0,,,,
"Ihr Aufgabenbereich Verantwortung übernehmen: Leitung und Vorantreiben von Initiativen zur digitalen Transformation mit Schwerpunkt Data Science & AI im Bereich Einkauf Europa, die sich auf die Verbesserung der Beschaffungseffizienz, Kosteneinsparungen sowie das Risiko- und Lieferantenmanagement konzentrieren. Analytisch vorgehen: Analyse und Identifizierung von Digitalisierungspotentialen innerhalb der Einkaufsorganisation sowie deren Prozessen. Aufgaben anpacken: Konzeption, Planung, Koordina…","{'display_name': 'Leadec Management Central Europe BV & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Procurement Specialist (m/w/d) Data Science & AI,2025-11-14T12:37:53Z,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NTUyMTMwOSIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.pyAW2AxZlD02ZxyYp9WUldumfdk4FXTMeLoPcD1dUKE,https://www.adzuna.de/details/5495521309?utm_medium=api&utm_source=a4bcf954,,5495521309,Adzuna::API::Response::Job,0,,,,
"Ihr Aufgabenbereich Verantwortung ü bernehmen : Leitung und Vorantreiben von Initiativen zur digitalen Transformation mit Schwerpunkt Data Science & AI im Bereich Einkauf Europa, die sich auf die Verbesserung der Beschaffungseffizienz, Kosteneinsparungen sowie das Risiko- und Lieferantenmanagement konzentrieren. Analytisch vorgehen : Analyse und Identifizierung von Digitalisierungspotentialen innerhalb der Einkaufsorganisation sowie deren Prozessen. Aufgaben anpacken: Konzeption, Planung, Koord…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Leadec'}","{'label': 'Stellen aus Einzelhandel', 'tag': 'retail-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Procurement Specialist (m/w/d) Data Science & AI,2025-11-22T17:10:45Z,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwOTA4ODc0NSIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.1Mjsxni_iIEct6HTow_1Hd_yd_E061FptD6OCjZOZlU,https://www.adzuna.de/details/5509088745?utm_medium=api&utm_source=a4bcf954,,5509088745,Adzuna::API::Response::Job,0,,,,
Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Associate Consultant Data Science (m/w/d),2025-11-23T18:37:53Z,7.112412,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMDYyOTY2MSIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.KSyd6AynzLq1LvL-bz_Y7N_tp-U0rs68_cWhGJMxT7Q,https://www.adzuna.de/details/5510629661?utm_medium=api&utm_source=a4bcf954,50.71942,5510629661,Adzuna::API::Response::Job,0,,,,
Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Praktikum Associate Consultant Data Science (m/w/d),2025-11-23T18:37:53Z,13.420806,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMDYyOTY2NSIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.k1TJ9n4aHOzGFjIBmcZHV88AB95inobySrzLBiA_qh0,https://www.adzuna.de/details/5510629665?utm_medium=api&utm_source=a4bcf954,52.507706,5510629665,Adzuna::API::Response::Job,0,,,,
Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Praktikum Associate Consultant Data Science (m/w/d),2025-11-23T18:37:53Z,,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMDYyOTY2NCIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.oVrASMm3caSDyHLWdl1Vopstdo9wOEaVeCw1jImQjw0,https://www.adzuna.de/details/5510629664?utm_medium=api&utm_source=a4bcf954,,5510629664,Adzuna::API::Response::Job,0,,,,
"Wir! Eine eingeschworene Gemeinschaft von über 2.800 Transformations- & Integrationsexperten, New Work Verfechtern, Cybersecurity Spezialisten, Big Data & Business Analysten, IoT Engineers und Consultants rund um Business-IT von SAP, Microsoft und IBM. Als führende Consulting- und IT-Gruppe vereinen wir Strategie- und Managementberatung, Prozessberatung, Branchen-Expertise und Technologie-Know-how in Kombination mit IT-Beratung und -Services unter einem Dach. Wir begleiten und unterstützen mehr…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'All for One Group SE'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium B.Sc. Wirtschaftsinformatik - Schwerpunkt Data Science,2025-10-30T11:57:00Z,8.53179,"{'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg3NTQxNiIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.52_ekL2jLOLIhUnUQXgOyhKdyuX5w7AU9Ws0OyDJaM8,https://www.adzuna.de/details/5470875416?utm_medium=api&utm_source=a4bcf954,49.05204,5470875416,Adzuna::API::Response::Job,0,,,,
"Unternehmensbeschreibung Wir sind eine der führenden Management- und Technologieberatungen und verstehen uns als Vordenker*innen. Wir handeln und denken strategisch, sind überzeugend und unterstützen unsere Kunden mit maßgeschneiderten Lösungen, präzisen Prozessen und innovativen Technologien. Weltweit sind wir 52.000 kreative und kluge Köpfe, in Deutschland und Österreich rund 2.700. Gemeinsam gestalten wir mit digitalen Technologien die Zukunft unserer Kunden und die der Gesellschaft. Vielfal…","{'display_name': 'Sopra-Steria', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",Werkstudent Data Science & Künstliche Intelligenz (m/w/d),2025-08-14T00:58:15Z,11.72645,"{'display_name': 'Haar, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Haar']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1MTUyODE1MyIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.x0E2G3361LfWuo6LHwrj8GxWqOjr1-9NtlCEygkpu10,https://www.adzuna.de/details/5351528153?utm_medium=api&utm_source=a4bcf954,48.10954,5351528153,Adzuna::API::Response::Job,0,,,,
"Position Description: Duales Masterstudium Applied Data Science (m/f/d) Stellenbeschreibung Du willst Dich dem analytischen Umgang mit Daten stellen und hast dabei gleichzeitig „das große Ganze“ im Unternehmen im Blick? Künstliche Intelligenz, Data Mining, Predictive Analytics und Projektmanagement findest Du spannend? Kein Problem bei CGI! • Breite Karrieremöglichkeiten • Steile Lernkurve in kleinen Teams • Freistellungstage für Präsenzphasen und individuelles Lernen • Attraktives Gehalt sowie…","{'display_name': 'CGI', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus Kreation & Design', 'tag': 'creative-design-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Masterstudium Applied Data Science (m/f/d),2025-12-14T21:49:51Z,9.987297,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMlAtaUlZZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTQyNDg1ODM2In0.FrlHbHDU65sALb6vfta_iJuj3E8ELgC0N-BxHp8ZfKg,https://www.adzuna.de/details/5542485836?utm_medium=api&utm_source=a4bcf954,53.557429,5542485836,Adzuna::API::Response::Job,0,,,,
"Position Description: Duales Masterstudium Applied Data Science (m/f/d) Stellenbeschreibung Du willst Dich dem analytischen Umgang mit Daten stellen und hast dabei gleichzeitig „das große Ganze“ im Unternehmen im Blick? Künstliche Intelligenz, Data Mining, Predictive Analytics und Projektmanagement findest Du spannend? Kein Problem bei CGI! • Breite Karrieremöglichkeiten • Steile Lernkurve in kleinen Teams • Freistellungstage für Präsenzphasen und individuelles Lernen • Attraktives Gehalt sowie…","{'display_name': 'CGI', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",Duales Masterstudium Applied Data Science (m/f/d),2025-12-18T05:42:13Z,9.99417,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Hamburg-Altstadt'], 'display_name': 'Hamburg-Altstadt, Hamburg'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMlAtaUlZZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTQ2NzIxNzc4In0.e-0QIWihA2GDNAu39x7kZxxevm01w_4Xxgv4SO7nKw4,https://www.adzuna.de/details/5546721778?utm_medium=api&utm_source=a4bcf954,53.5504,5546721778,Adzuna::API::Response::Job,0,,,,contract
"UPLIFT Y OURFUTURE Wir sind mehr als 13.000 Mitarbeiter:innen. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unsere Ausbildung in München sucht Schülerinnen und Schüler für ein Duales Studium Data Science und Künstliche Intelligenz mit Start 2026 Dieser duale Studiengang bereitet Dich ganz gezielt auf eine spätere Tätigkeit in der Datenanalyse der MTU…","{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung'}",Duales Studium Data Science und Künstliche Intelligenz mit Start 2026,2025-07-04T16:14:05Z,11.44811,"{'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4NDc0MjM3OSIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.1MrSyvsn189_0y6aNga36GH_--u_zzMu2ZK67kz06Qg,https://www.adzuna.de/details/5284742379?utm_medium=api&utm_source=a4bcf954,48.18449,5284742379,Adzuna::API::Response::Job,0,full_time,,,
"Requistion ID : 67844 Dentsply Sirona ist der weltweit gru00f6u00dfte Anbieter von Dentalprodukten- und technologien und unterstu00fctzt Zahnu00e4rzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner fu00fcr Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshu00e4ndler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Caro…","{'display_name': 'Dentsply Sirona', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Bachelor of Science (B. Sc.) Data Science und KI,2025-09-11T02:53:14Z,8.60289,"{'display_name': 'Bensheim, Bergstraße (Kreis)', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5MzUzNDY2NSIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.FDHD0BNQAe7ZG2dxD-0rMqQmplKbzrpIgg-uxrcBSbg,https://www.adzuna.de/details/5393534665?utm_medium=api&utm_source=a4bcf954,49.67828,5393534665,Adzuna::API::Response::Job,0,,,,
"IU INTERNATIONAL UNIVERSITY - MyStudium – Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a freelance lecturer in MyStudium with 48 teaching units starting on 01.04.2026 . Your tasks You teach fundamental knowledge…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IU Internationale Hochschule'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Lecturer Data Science Current Topics (m/f/d),2025-12-11T21:18:52Z,13.420806,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzODQ3MDk5OCIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.mm98JAYT8hPpZkiKED3AxAApUXg65V1drXTyI23ipxo,https://www.adzuna.de/details/5538470998?utm_medium=api&utm_source=a4bcf954,52.507706,5538470998,Adzuna::API::Response::Job,0,,,,
"Spannend, aufstrebend und verdammt schnell – wir sind flaschenpost! Wir liefern den Wocheneinkauf innerhalb von 120 Minuten zu unseren Kund:innen. Gemeinsam mit über 20.000 Kolleg:innen schaffen wir es, eine komplette Branche neu zu erfinden. Seit unserer Gründung im Jahr 2016 sind wir mittlerweile als Sofortlieferdienst für Getränke und Lebensmittel in nahezu allen Metropolregionen Deutschlands vertreten. Seit 2020 ist die flaschenpost Teil der Oetker-Gruppe. Um unsere Mission zu erfüllen, suc…","{'display_name': 'flaschenpost', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",(Senior) MLOps Engineer (m/w/d) – Data Science,2025-10-13T14:18:09Z,7.621504,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], 'display_name': 'Münster, Nordrhein-Westfalen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMlAtaUlZZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NDQ1NDYxMzUxIn0.TWJEyYawnof2d4aRKnzubXYRZNqYjyaFIMU9YBTAEyU,https://www.adzuna.de/details/5445461351?utm_medium=api&utm_source=a4bcf954,51.955292,5445461351,Adzuna::API::Response::Job,0,full_time,,,
"Über das Unternehmen Als international operierender Spezialist produziert wir leistungsstarke Präzisionsanlagen. Das bedeutet moderne bestehende und vielfach erprobte Standards zu nutzen, um mit Kunden gemeinsam ein tragendes als auch individuelles Gesamtkonzept zu entwickeln. Wir sind Partner von der ersten Idee, Konzeption, Planung, Projektierung und Abwicklung bis zur Endfertigung, Montage und einem umfangreichen After-Sales-Service. Was bieten wir Ihnen? Spannende Aufgaben im Bereich innova…","{'display_name': 'Workwise GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Senior Softwareentwickler für Data Science und Datenmanagement (m/w/d),2024-09-05T12:53:18Z,8.28561,"{'display_name': 'Schmallenberg, Hochsauerlandkreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Hochsauerlandkreis', 'Schmallenberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg1MjkwNzIwMCIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.GwaqVnhcLR76QrVUKfD1KYlYkFHudFP-Jn2-LgIdkf0,https://www.adzuna.de/details/4852907200?utm_medium=api&utm_source=a4bcf954,51.14779,4852907200,Adzuna::API::Response::Job,0,full_time,,,
